tagname,timestamp,Hz,Phasa-A (kV),Phasa-B (kV),Phasa-C (kV),VindhyachalVol_A,VindhyachalVol_B,VindhyachalVol_C,,Vindhyachal,Kanpur,Dadri,Moga
VINDHYACHAL.FREQ,23:48:29.640,49.70057,232.5185,235.3992,234.2192,232518.5,235399.2,234219.2,,0.00778,0.00226,-0.0016779,0.001502
VINDHYACHAL.FREQ,23:48:29.680,49.70061,232.546,235.4245,234.2417,232546,235424.5,234241.7,,0.00000,0.00266,0.0008568,0.0056326
VINDHYACHAL.FREQ,23:48:29.720,49.70052,232.5545,235.4231,234.2591,232554.5,235423.1,234259.1,,0.00028,0.00376,0.0155598,0.0053078
VINDHYACHAL.FREQ,23:48:29.760,49.70066,232.5392,235.4093,234.2383,232539.2,235409.3,234238.3,,0.00307,0.00381,0.0121772,0.0091314
VINDHYACHAL.FREQ,23:48:29.800,49.70048,232.5234,235.4005,234.2326,232523.4,235400.5,234232.6,,-0.00759,0.00302,0.0169367,0.0064462
VINDHYACHAL.FREQ,23:48:29.840,49.7004,232.4916,235.3763,234.2028,232491.6,235376.3,234202.8,,0.00000,0.00341,0.0016943,0.0000864
VINDHYACHAL.FREQ,23:48:29.880,49.70062,232.4935,235.3679,234.2097,232493.5,235367.9,234209.7,,0.00825,0.00217,-0.0053152,0.005953
VINDHYACHAL.FREQ,23:48:29.920,49.70068,232.5035,235.3838,234.2133,232503.5,235383.8,234213.3,,-0.00068,0.00268,0.0079304,0.0038147
VINDHYACHAL.FREQ,23:48:29.960,49.70089,232.5123,235.3943,234.2258,232512.3,235394.3,234225.8,,0.00753,0.00422,-0.0023305,0.0039756
VINDHYACHAL.FREQ,23:48:30.000,49.70127,232.5199,235.4054,234.2429,232519.9,235405.4,234242.9,,0.00844,0.00261,-0.0141114,0.0003189
VINDHYACHAL.FREQ,23:48:30.040,49.70144,232.5668,235.4552,234.2795,232566.8,235455.2,234279.5,,0.00178,0.00383,0.0076994,0.0060767
VINDHYACHAL.FREQ,23:48:30.080,49.70168,232.5731,235.4595,234.2908,232573.1,235459.5,234290.8,,0.00777,0.00510,0.0109136,0.0067994
VINDHYACHAL.FREQ,23:48:30.120,49.70184,232.5798,235.467,234.2922,232579.8,235467,234292.2,,0.00051,0.00316,-0.0005126,0.0023499
VINDHYACHAL.FREQ,23:48:30.160,49.70166,232.5915,235.4819,234.296,232591.5,235481.9,234296,,-0.00763,0.00392,0.0177309,0.0072062
VINDHYACHAL.FREQ,23:48:30.200,49.70165,232.5623,235.4465,234.2604,232562.3,235446.5,234260.4,,0.00302,0.00357,0.0151351,0.0091657
VINDHYACHAL.FREQ,23:48:30.240,49.70184,232.5424,235.4124,234.2398,232542.4,235412.4,234239.8,,0.00509,0.00314,-0.0009894,0.0043973
VINDHYACHAL.FREQ,23:48:30.280,49.70185,232.5372,235.4237,234.2499,232537.2,235423.7,234249.9,,0.00000,0.00328,0.0055283,-0.0007242
VINDHYACHAL.FREQ,23:48:30.320,49.70197,232.5157,235.4039,234.2295,232515.7,235403.9,234229.5,,0.00602,0.00254,0,0.0063926
VINDHYACHAL.FREQ,23:48:30.360,49.70232,232.5332,235.4165,234.2398,232533.2,235416.5,234239.8,,0.00872,0.00269,-0.0082314,0.0090778
VINDHYACHAL.FREQ,23:48:30.400,49.70269,232.5747,235.453,234.2879,232574.7,235453,234287.9,,0.00892,0.00164,-0.001502,-0.0079647
VINDHYACHAL.FREQ,23:48:30.440,49.70303,232.5774,235.453,234.2876,232577.4,235453,234287.6,,0.00784,0.00424,0.0015199,0.0079662
VINDHYACHAL.FREQ,23:48:30.480,49.70321,232.6049,235.4882,234.3185,232604.9,235488.2,234318.5,,0.00298,0.00283,0.0009716,0.0005662
VINDHYACHAL.FREQ,23:48:30.520,49.70321,232.5985,235.4832,234.3101,232598.5,235483.2,234310.1,,0.00000,0.00215,0.0048384,0.0060052
VINDHYACHAL.FREQ,23:48:30.560,49.70317,232.575,235.4578,234.2839,232575,235457.8,234283.9,,-0.00081,0.00085,0.0070304,-0.0057042
VINDHYACHAL.FREQ,23:48:30.600,49.70319,232.5756,235.4637,234.2937,232575.6,235463.7,234293.7,,-0.00072,0.00330,0.0078663,0.004001
VINDHYACHAL.FREQ,23:48:30.640,49.70291,232.5479,235.4338,234.2573,232547.9,235433.8,234257.3,,-0.00729,0.00064,0.010632,-0.0016958
VINDHYACHAL.FREQ,23:48:30.680,49.7029,232.5289,235.4092,234.2367,232528.9,235409.2,234236.7,,0.00000,-0.00054,0,-0.0000015
VINDHYACHAL.FREQ,23:48:30.720,49.70317,232.5331,235.4096,234.2405,232533.1,235409.6,234240.5,,0.00888,0.00147,-0.0137404,-0.005801
VINDHYACHAL.FREQ,23:48:30.760,49.7034,232.5335,235.4232,234.2521,232533.5,235423.2,234252.1,,0.00367,0.00129,-0.0040263,0.0020117
VINDHYACHAL.FREQ,23:48:30.800,49.70356,232.5465,235.4354,234.2565,232546.5,235435.4,234256.5,,0.00641,0.00000,-0.0098214,-0.0044763
VINDHYACHAL.FREQ,23:48:30.840,49.70366,232.5772,235.4681,234.297,232577.2,235468.1,234297,,0.00000,0.00000,0,-0.002262
VINDHYACHAL.FREQ,23:48:30.880,49.70354,232.5864,235.4786,234.2959,232586.4,235478.6,234295.9,,-0.00602,-0.00042,0.0071168,0.0004604
VINDHYACHAL.FREQ,23:48:30.920,49.70354,232.5779,235.4577,234.285,232577.9,235457.7,234285,,0.00140,0.00111,-0.0025168,-0.0021279
VINDHYACHAL.FREQ,23:48:30.960,49.70341,232.5886,235.47,234.2933,232588.6,235470,234293.3,,-0.00477,-0.00117,0.0072673,-0.0017583
VINDHYACHAL.FREQ,23:48:31.000,49.70303,232.5777,235.454,234.2766,232577.7,235454,234276.6,,-0.00882,0.00000,0.017044,0.0010774
VINDHYACHAL.FREQ,23:48:31.040,49.7029,232.5468,235.4229,234.2481,232546.8,235422.9,234248.1,,-0.00038,0.00193,0.0009179,0.0002906
VINDHYACHAL.FREQ,23:48:31.080,49.70285,232.5267,235.4132,234.244,232526.7,235413.2,234244,,-0.00418,-0.00021,-0.0060841,-0.0018463
VINDHYACHAL.FREQ,23:48:31.120,49.70264,232.5454,235.4211,234.2428,232545.4,235421.1,234242.8,,-0.00298,-0.00291,0.0000522,-0.0000253
VINDHYACHAL.FREQ,23:48:31.160,49.70272,232.5349,235.4221,234.2419,232534.9,235422.1,234241.9,,0.00387,0.00031,-0.0052273,-0.0028253
VINDHYACHAL.FREQ,23:48:31.200,49.70301,232.5481,235.4381,234.2649,232548.1,235438.1,234264.9,,0.00556,-0.00446,-0.0104204,-0.0021368
VINDHYACHAL.FREQ,23:48:31.240,49.70313,232.5856,235.471,234.2977,232585.6,235471,234297.7,,0.00314,-0.00049,-0.0078544,-0.0031263
VINDHYACHAL.FREQ,23:48:31.280,49.70331,232.6,235.4957,234.3245,232600,235495.7,234324.5,,0.00299,-0.00076,-0.0083387,-0.0022635
VINDHYACHAL.FREQ,23:48:31.320,49.70331,232.6027,235.4967,234.3179,232602.7,235496.7,234317.9,,0.00000,-0.00110,0,-0.0004426
VINDHYACHAL.FREQ,23:48:31.360,49.70306,232.6018,235.4814,234.3029,232601.8,235481.4,234302.9,,-0.00522,0.00000,0.0135049,0.0023752
VINDHYACHAL.FREQ,23:48:31.400,49.70291,232.5624,235.4481,234.279,232562.4,235448.1,234279,,-0.00332,0.00000,0.0053465,-0.002341
VINDHYACHAL.FREQ,23:48:31.440,49.70269,232.5421,235.4198,234.2548,232542.1,235419.8,234254.8,,-0.00605,-0.00233,0.0066757,-0.0019729
VINDHYACHAL.FREQ,23:48:31.480,49.7026,232.5265,235.4172,234.2353,232526.5,235417.2,234235.3,,0.00000,0.00153,0,0.0057697
VINDHYACHAL.FREQ,23:48:31.520,49.70279,232.515,235.4049,234.2238,232515,235404.9,234223.8,,0.00596,-0.00074,-0.0082046,-0.0027463
VINDHYACHAL.FREQ,23:48:31.560,49.70286,232.5117,235.387,234.2115,232511.7,235387,234211.5,,-0.00111,-0.00146,-0.0016913,-0.0031531
VINDHYACHAL.FREQ,23:48:31.600,49.70309,232.5309,235.4165,234.2306,232530.9,235416.5,234230.6,,0.00756,0.00235,-0.0080511,0.0029355
VINDHYACHAL.FREQ,23:48:31.640,49.70344,232.54,235.429,234.2547,232540,235429,234254.7,,0.00771,0.00390,-0.0070468,0.0043124
VINDHYACHAL.FREQ,23:48:31.680,49.70345,232.5567,235.4428,234.2544,232556.7,235442.8,234254.4,,0.00000,-0.00040,0.002718,-0.0014648
VINDHYACHAL.FREQ,23:48:31.720,49.70337,232.5458,235.4372,234.2557,232545.8,235437.2,234255.7,,0.00115,0.00367,0.0098333,0.0027999
VINDHYACHAL.FREQ,23:48:31.760,49.70359,232.549,235.4265,234.2544,232549,235426.5,234254.4,,0.00352,0.00000,-0.0047863,0.0000015
VINDHYACHAL.FREQ,23:48:31.800,49.70332,232.5482,235.4333,234.2567,232548.2,235433.3,234256.7,,-0.00996,-0.00052,0.0111342,0.0009328
VINDHYACHAL.FREQ,23:48:31.840,49.70311,232.5168,235.3938,234.2178,232516.8,235393.8,234217.8,,-0.00251,0.00287,0.0147015,0.0034064
VINDHYACHAL.FREQ,23:48:31.880,49.7032,232.4839,235.3725,234.1868,232483.9,235372.5,234186.8,,0.00272,0.00186,-0.0045076,0.0026509
VINDHYACHAL.FREQ,23:48:31.920,49.70315,232.499,235.384,234.2137,232499,235384,234213.7,,-0.00317,0.00113,0.0096738,0.0042245
VINDHYACHAL.FREQ,23:48:31.960,49.70315,232.501,235.3892,234.223,232501,235389.2,234223,,0.00000,0.00512,0.0018001,0.0051916
VINDHYACHAL.FREQ,23:48:32.000,49.70341,232.503,235.3872,234.2135,232503,235387.2,234213.5,,0.00826,0.00113,-0.0118107,0.003247
VINDHYACHAL.FREQ,23:48:32.040,49.7037,232.5419,235.4353,234.255,232541.9,235435.3,234255,,0.00634,0.00151,-0.0022516,-0.0007451
VINDHYACHAL.FREQ,23:48:32.080,49.70391,232.5546,235.4353,234.2625,232554.6,235435.3,234262.5,,0.00612,0.00322,0.007458,0.0024021
VINDHYACHAL.FREQ,23:48:32.120,49.70404,232.5646,235.4611,234.2843,232564.6,235461.1,234284.3,,0.00149,0.00256,-0.0000656,0.0025257
VINDHYACHAL.FREQ,23:48:32.160,49.70404,232.5769,235.4718,234.2891,232576.9,235471.8,234289.1,,-0.00114,0.00261,0.0077963,0.0046194
VINDHYACHAL.FREQ,23:48:32.200,49.70395,232.5663,235.4618,234.2728,232566.3,235461.8,234272.8,,-0.00237,0.00345,0.0114441,0.0059471
VINDHYACHAL.FREQ,23:48:32.240,49.70392,232.5622,235.4394,234.2647,232562.2,235439.4,234264.7,,-0.00090,0.00204,0.0105217,0.0033364
VINDHYACHAL.FREQ,23:48:32.280,49.7039,232.5496,235.4323,234.2527,232549.6,235432.3,234252.7,,0.00022,0.00287,0.0100881,0.0069097
VINDHYACHAL.FREQ,23:48:32.320,49.70393,232.5225,235.4174,234.2211,232522.5,235417.4,234221.1,,0.00037,0.00243,-0.0000015,0.0061065
VINDHYACHAL.FREQ,23:48:32.360,49.70419,232.5261,235.4235,234.2417,232526.1,235423.5,234241.7,,0.01040,0.00374,-0.0075713,0
VINDHYACHAL.FREQ,23:48:32.400,49.70462,232.5561,235.4442,234.2603,232556.1,235444.2,234260.3,,0.01052,0.00408,-0.0006184,0.0046492
VINDHYACHAL.FREQ,23:48:32.440,49.70512,232.5622,235.4447,234.2652,232562.2,235444.7,234265.2,,0.01305,0.00186,-0.0113338,-0.0014216
VINDHYACHAL.FREQ,23:48:32.480,49.70536,232.6029,235.4955,234.3101,232602.9,235495.5,234310.1,,0.00219,0.00000,0,0.0037804
VINDHYACHAL.FREQ,23:48:32.520,49.70536,232.6171,235.5016,234.3122,232617.1,235501.6,234312.2,,0.00000,0.00331,0.0127703,0.0030369
VINDHYACHAL.FREQ,23:48:32.560,49.70545,232.593,235.4777,234.2932,232593,235477.7,234293.2,,0.00367,0.00533,0.0060305,0.0079378
VINDHYACHAL.FREQ,23:48:32.600,49.70564,232.6039,235.4937,234.2969,232603.9,235493.7,234296.9,,0.00287,0.00457,0.0060678,0.0047669
VINDHYACHAL.FREQ,23:48:32.640,49.70533,232.577,235.4698,234.2852,232577,235469.8,234285.2,,-0.00948,0.00238,0.0113905,0.0068516
VINDHYACHAL.FREQ,23:48:32.680,49.70538,232.5529,235.4469,234.2454,232552.9,235446.9,234245.4,,0.00599,0.00000,-0.0024304,-0.0011742
VINDHYACHAL.FREQ,23:48:32.720,49.7057,232.5379,235.4301,234.2417,232537.9,235430.1,234241.7,,0.00515,0.00000,-0.0055462,0.0019342
VINDHYACHAL.FREQ,23:48:32.760,49.70557,232.5446,235.4339,234.2336,232544.6,235433.9,234233.6,,-0.00340,0.00125,0.0090167,0.0030711
VINDHYACHAL.FREQ,23:48:32.800,49.70567,232.5421,235.431,234.2378,232542.1,235431,234237.8,,0.00508,0.00261,-0.0043541,0.0005484
VINDHYACHAL.FREQ,23:48:32.840,49.70597,232.5498,235.4486,234.2616,232549.8,235448.6,234261.6,,0.00700,0.00000,-0.0097498,0.0008389
VINDHYACHAL.FREQ,23:48:32.880,49.70601,232.5791,235.4682,234.2819,232579.1,235468.2,234281.9,,-0.00086,0.00070,0.0067562,0.0029579
VINDHYACHAL.FREQ,23:48:32.920,49.70625,232.5854,235.4784,234.2874,232585.4,235478.4,234287.4,,0.00871,0.00417,0.0006527,0.00377
VINDHYACHAL.FREQ,23:48:32.960,49.70636,232.6042,235.5059,234.3182,232604.2,235505.9,234318.2,,0.00000,0.00252,0.0016689,0.0026137
VINDHYACHAL.FREQ,23:48:33.000,49.70619,232.6144,235.5164,234.3217,232614.4,235516.4,234321.7,,-0.00710,0.00200,0.013341,-0.0004604
VINDHYACHAL.FREQ,23:48:33.040,49.70609,232.5967,235.4931,234.2985,232596.7,235493.1,234298.5,,-0.00169,0.00363,0.0136226,0.0005722
VINDHYACHAL.FREQ,23:48:33.080,49.70604,232.5637,235.4504,234.2768,232563.7,235450.4,234276.8,,-0.00255,-0.00015,0.0073805,-0.000909
VINDHYACHAL.FREQ,23:48:33.120,49.70593,232.5621,235.4606,234.2717,232562.1,235460.6,234271.7,,0.00000,0.00065,0.0005215,0.0024468
VINDHYACHAL.FREQ,23:48:33.160,49.70601,232.5419,235.444,234.2551,232541.9,235444,234255.1,,0.00395,0.00095,-0.0000015,-0.0061288
VINDHYACHAL.FREQ,23:48:33.200,49.70617,232.5615,235.4509,234.2681,232561.5,235450.9,234268.1,,0.00267,-0.00224,-0.00934,-0.0049978
VINDHYACHAL.FREQ,23:48:33.240,49.70633,232.5945,235.4798,234.2963,232594.5,235479.8,234296.3,,0.00587,0.00000,-0.0076652,-0.0001594
VINDHYACHAL.FREQ,23:48:33.280,49.70662,232.5808,235.4844,234.2989,232580.8,235484.4,234298.9,,0.00463,0.00000,-0.0081062,0.00076
VINDHYACHAL.FREQ,23:48:33.320,49.70667,232.6317,235.5287,234.3374,232631.7,235528.7,234337.4,,0.00033,0.00000,-0.0003189,-0.0058085
VINDHYACHAL.FREQ,23:48:33.360,49.70648,232.644,235.5352,234.3508,232644,235535.2,234350.8,,-0.00457,0.00081,0.0066042,0.0007421
VINDHYACHAL.FREQ,23:48:33.400,49.70641,232.6188,235.5037,234.3233,232618.8,235503.7,234323.3,,-0.00152,-0.00035,-0.0030205,0.0007778
VINDHYACHAL.FREQ,23:48:33.440,49.70618,232.6207,235.5193,234.3284,232620.7,235519.3,234328.4,,-0.00682,-0.00203,0.0037968,-0.0038326
VINDHYACHAL.FREQ,23:48:33.480,49.70594,232.5719,235.457,234.2779,232571.9,235457,234277.9,,-0.00638,-0.00141,0.0027031,-0.0022084
VINDHYACHAL.FREQ,23:48:33.520,49.70594,232.5438,235.4363,234.2539,232543.8,235436.3,234253.9,,0.00000,-0.00445,-0.0032499,-0.0011116
VINDHYACHAL.FREQ,23:48:33.560,49.70586,232.5524,235.4605,234.2543,232552.4,235460.5,234254.3,,-0.00295,-0.00201,-0.008513,-0.0051409
VINDHYACHAL.FREQ,23:48:33.600,49.70591,232.5465,235.4336,234.2433,232546.5,235433.6,234243.3,,0.00330,-0.00226,-0.0116393,-0.0050157
VINDHYACHAL.FREQ,23:48:33.640,49.70614,232.5504,235.46,234.2581,232550.4,235460,234258.1,,0.00730,-0.00168,-0.0200629,-0.0056341
VINDHYACHAL.FREQ,23:48:33.680,49.70627,232.5787,235.4657,234.2807,232578.7,235465.7,234280.7,,0.00072,-0.00228,-0.0054762,-0.0049978
VINDHYACHAL.FREQ,23:48:33.720,49.7061,232.567,235.4735,234.2858,232567,235473.5,234285.8,,-0.00394,0.00147,0.0073642,0
VINDHYACHAL.FREQ,23:48:33.760,49.70613,232.5703,235.46,234.2692,232570.3,235460,234269.2,,0.00099,-0.00235,-0.0015914,-0.0049263
VINDHYACHAL.FREQ,23:48:33.800,49.70601,232.5654,235.4657,234.2546,232565.4,235465.7,234254.6,,-0.00592,-0.00028,0.0045583,-0.0013068
VINDHYACHAL.FREQ,23:48:33.840,49.70574,232.5171,235.418,234.2201,232517.1,235418,234220.1,,-0.00735,-0.00210,0.0106856,-0.0023127
VINDHYACHAL.FREQ,23:48:33.880,49.70571,232.4942,235.3715,234.1788,232494.2,235371.5,234178.8,,0.00005,0.00095,0.0010952,0.0020295
VINDHYACHAL.FREQ,23:48:33.920,49.70557,232.4878,235.3819,234.1731,232487.8,235381.9,234173.1,,-0.00440,-0.00173,0.0037789,-0.0008658
VINDHYACHAL.FREQ,23:48:33.960,49.70555,232.4919,235.3774,234.1833,232491.9,235377.4,234183.3,,0.00000,0.00180,0,0
VINDHYACHAL.FREQ,23:48:34.000,49.70576,232.4839,235.381,234.1885,232483.9,235381,234188.5,,0.00770,-0.00141,-0.0091136,-0.0021711
VINDHYACHAL.FREQ,23:48:34.040,49.7058,232.51,235.3992,234.2142,232510,235399.2,234214.2,,0.00150,0.00138,0,-0.0009447
VINDHYACHAL.FREQ,23:48:34.080,49.70591,232.5055,235.401,234.2048,232505.5,235401,234204.8,,0.00263,0.00147,-0.0000715,-0.0000432
VINDHYACHAL.FREQ,23:48:34.120,49.70613,232.516,235.4116,234.2125,232516,235411.6,234212.5,,0.00357,0.00049,-0.0069141,0.0008747
VINDHYACHAL.FREQ,23:48:34.160,49.70602,232.54,235.4409,234.2355,232540,235440.9,234235.5,,-0.00500,0.00009,0.0051484,0.0010952
VINDHYACHAL.FREQ,23:48:34.200,49.70585,232.5197,235.4237,234.2291,232519.7,235423.7,234229.1,,-0.00118,0.00445,0.0135198,0.0021279
VINDHYACHAL.FREQ,23:48:34.240,49.70595,232.4985,235.3927,234.209,232498.5,235392.7,234209,,-0.00025,0.00158,-0.0003353,0.00159
VINDHYACHAL.FREQ,23:48:34.280,49.70572,232.4943,235.3839,234.1898,232494.3,235383.9,234189.8,,-0.00594,0.00181,0.0137404,0.0021473
VINDHYACHAL.FREQ,23:48:34.320,49.7057,232.4906,235.3717,234.1761,232490.6,235371.7,234176.1,,0.00000,0.00211,0,0.0051469
VINDHYACHAL.FREQ,23:48:34.360,49.70588,232.5538,235.3662,234.1609,232553.8,235366.2,234160.9,,0.00536,0.00088,-0.0105098,0.0017479
VINDHYACHAL.FREQ,23:48:34.400,49.70593,232.5758,235.3977,234.1815,232575.8,235397.7,234181.5,,-0.00101,0.00018,0.0017494,0.0069574
VINDHYACHAL.FREQ,23:48:34.440,49.70607,232.5756,235.393,234.1833,232575.6,235393,234183.3,,0.00601,0.00227,-0.0059873,0.002411
VINDHYACHAL.FREQ,23:48:34.480,49.70626,232.5944,235.4086,234.2015,232594.4,235408.6,234201.5,,0.00393,0.00018,-0.014393,0.0001147
VINDHYACHAL.FREQ,23:48:34.520,49.70616,232.6198,235.4442,234.2355,232619.8,235444.2,234235.5,,-0.00444,0.00054,0.0100046,0.0026315
VINDHYACHAL.FREQ,23:48:34.560,49.70618,232.6169,235.4342,234.2375,232616.9,235434.2,234237.5,,0.00212,0.00117,0.0081509,0.0051752
VINDHYACHAL.FREQ,23:48:34.600,49.70623,232.6081,235.4256,234.2179,232608.1,235425.6,234217.9,,0.00034,0.00069,0.0000864,0.0023231
VINDHYACHAL.FREQ,23:48:34.640,49.70607,232.6079,235.4371,234.2295,232607.9,235437.1,234229.5,,-0.00435,0.00201,0.0161856,0.0073776
VINDHYACHAL.FREQ,23:48:34.680,49.70604,232.5899,235.3978,234.1876,232589.9,235397.8,234187.6,,0.00000,0.00338,0.0001982,0.006935
VINDHYACHAL.FREQ,23:48:34.720,49.70615,232.5799,235.4038,234.189,232579.9,235403.8,234189,,0.00166,0.00228,0.002794,0.0023931
VINDHYACHAL.FREQ,23:48:34.760,49.70612,232.5819,235.4108,234.1933,232581.9,235410.8,234193.3,,0.00031,0.00235,0.00595,0.0041425
VINDHYACHAL.FREQ,23:48:34.800,49.70626,232.5702,235.3968,234.1852,232570.2,235396.8,234185.2,,0.00464,0.00041,-0.0021234,0.0012666
VINDHYACHAL.FREQ,23:48:34.840,49.70655,232.5964,235.4208,234.2061,232596.4,235420.8,234206.1,,0.00646,0.00102,-0.0086591,-0.0007421
VINDHYACHAL.FREQ,23:48:34.880,49.70683,232.6312,235.465,234.2468,232631.2,235465,234246.8,,0.00657,0.00525,0.0071928,0
VINDHYACHAL.FREQ,23:48:34.920,49.70714,232.6373,235.4627,234.2492,232637.3,235462.7,234249.2,,0.00791,0.00487,0.0020802,0.0067979
VINDHYACHAL.FREQ,23:48:34.960,49.70719,232.652,235.487,234.2817,232652,235487,234281.7,,0.00000,0.00213,0.0019446,0.0062391
VINDHYACHAL.FREQ,23:48:35.000,49.70715,232.6703,235.4979,234.2824,232670.3,235497.9,234282.4,,-0.00156,0.00695,0.0173196,0.0103161
VINDHYACHAL.FREQ,23:48:35.040,49.70714,232.6351,235.4608,234.2451,232635.1,235460.8,234245.1,,0.00017,0.00592,0.0108004,0.0067785
VINDHYACHAL.FREQ,23:48:35.080,49.70715,232.6385,235.4617,234.232,232638.5,235461.7,234232,,0.00000,0.00302,0.0110343,0.0042558
VINDHYACHAL.FREQ,23:48:35.120,49.70718,232.6457,235.4671,234.2423,232645.7,235467.1,234242.3,,0.00159,0.00792,0.004144,0.0051662
VINDHYACHAL.FREQ,23:48:35.160,49.70746,232.6228,235.4383,234.2246,232622.8,235438.3,234224.6,,0.00822,0.00068,-0.0000015,0.0025168
VINDHYACHAL.FREQ,23:48:35.200,49.70774,232.6495,235.4653,234.2546,232649.5,235465.3,234254.6,,0.00681,0.00378,0.0000015,0.0010639
VINDHYACHAL.FREQ,23:48:35.240,49.70813,232.642,235.4761,234.2613,232642,235476.1,234261.3,,0.00905,0.00542,-0.000304,0.0033528
VINDHYACHAL.FREQ,23:48:35.280,49.70843,232.6529,235.4626,234.2612,232652.9,235462.6,234261.2,,0.00833,0.00440,-0.009793,0.0022635
VINDHYACHAL.FREQ,23:48:35.320,49.70888,232.707,235.5285,234.3093,232707,235528.5,234309.3,,0.01031,0.00551,0.0015303,0.0015691
VINDHYACHAL.FREQ,23:48:35.360,49.709,232.7009,235.5199,234.3086,232700.9,235519.9,234308.6,,0.00270,0.00589,0.0116646,0.0043094
VINDHYACHAL.FREQ,23:48:35.400,49.70929,232.6881,235.514,234.2982,232688.1,235514,234298.2,,0.00647,0.00431,0.0013083,0.0015646
VINDHYACHAL.FREQ,23:48:35.440,49.70945,232.6944,235.5212,234.3059,232694.4,235521.2,234305.9,,0.00281,0.00676,0.0139609,0.0081137
VINDHYACHAL.FREQ,23:48:35.480,49.70943,232.6658,235.4863,234.2744,232665.8,235486.3,234274.4,,-0.00029,0.00252,0.008972,0.0074908
VINDHYACHAL.FREQ,23:48:35.520,49.70951,232.6586,235.4911,234.2649,232658.6,235491.1,234264.9,,0.00443,0.00360,0.0018865,0.0029325
VINDHYACHAL.FREQ,23:48:35.560,49.70969,232.6513,235.4913,234.2718,232651.3,235491.3,234271.8,,0.00386,0.00445,0.003235,0.003618
VINDHYACHAL.FREQ,23:48:35.600,49.70982,232.6286,235.4559,234.2417,232628.6,235455.9,234241.7,,0.00225,0.00259,0,-0.0022471
VINDHYACHAL.FREQ,23:48:35.640,49.71014,232.6317,235.4563,234.2378,232631.7,235456.3,234237.8,,0.01097,-0.00218,-0.0115961,-0.00467
VINDHYACHAL.FREQ,23:48:35.680,49.71051,232.658,235.4901,234.2754,232658,235490.1,234275.4,,0.00797,0.00358,-0.0017732,0.0021935
VINDHYACHAL.FREQ,23:48:35.720,49.71069,232.6654,235.4841,234.2816,232665.4,235484.1,234281.6,,0.00611,0.00416,0.0065818,0.0044778
VINDHYACHAL.FREQ,23:48:35.760,49.71096,232.671,235.494,234.2697,232671,235494,234269.7,,0.00511,0.00084,-0.0048786,0
VINDHYACHAL.FREQ,23:48:35.800,49.71088,232.6733,235.5006,234.2726,232673.3,235500.6,234272.6,,-0.00400,0.00320,0.012441,0.00671
VINDHYACHAL.FREQ,23:48:35.840,49.71066,232.6483,235.4755,234.2505,232648.3,235475.5,234250.5,,-0.00548,0.00112,0.0112414,0.0023693
VINDHYACHAL.FREQ,23:48:35.880,49.71046,232.6183,235.4441,234.2273,232618.3,235444.1,234227.3,,-0.00519,0.00169,0.0121146,0.0026569
VINDHYACHAL.FREQ,23:48:35.920,49.7103,232.5903,235.4172,234.1955,232590.3,235417.2,234195.5,,-0.00554,0.00054,0.0088036,-0.000672
VINDHYACHAL.FREQ,23:48:35.960,49.7103,232.5823,235.4046,234.1877,232582.3,235404.6,234187.7,,0.00000,0.00077,-0.0000015,0.000225
VINDHYACHAL.FREQ,23:48:36.000,49.71048,232.5915,235.4105,234.1998,232591.5,235410.5,234199.8,,0.00769,0.00168,-0.0102088,0.0039116
VINDHYACHAL.FREQ,23:48:36.040,49.71071,232.6082,235.4327,234.2091,232608.2,235432.7,234209.1,,0.00479,0.00175,-0.0037789,0.001201
VINDHYACHAL.FREQ,23:48:36.080,49.71095,232.6139,235.44,234.2111,232613.9,235440,234211.1,,0.00719,0.00055,-0.0087783,0.0011489
VINDHYACHAL.FREQ,23:48:36.120,49.71112,232.628,235.4765,234.249,232628,235476.5,234249,,0.00279,0.00256,0.0000015,0.0037894
VINDHYACHAL.FREQ,23:48:36.160,49.7111,232.6494,235.4775,234.2716,232649.4,235477.5,234271.6,,-0.00103,0.00109,0.0053152,0.0015363
VINDHYACHAL.FREQ,23:48:36.200,49.71102,232.6421,235.4723,234.2634,232642.1,235472.3,234263.4,,-0.00093,0.00170,0.0106335,-0.0000015
VINDHYACHAL.FREQ,23:48:36.240,49.71106,232.6404,235.4726,234.2596,232640.4,235472.6,234259.6,,-0.00038,-0.00049,-0.002341,-0.0012189
VINDHYACHAL.FREQ,23:48:36.280,49.71089,232.6247,235.4448,234.2454,232624.7,235444.8,234245.4,,-0.00503,0.00144,0.0110477,0.0029832
VINDHYACHAL.FREQ,23:48:36.320,49.7108,232.5995,235.4208,234.2108,232599.5,235420.8,234210.8,,0.00000,0.00009,-0.0011399,0.0027016
VINDHYACHAL.FREQ,23:48:36.360,49.71097,232.6039,235.4333,234.2209,232603.9,235433.3,234220.9,,0.00617,0.00321,-0.0064552,0.0029057
VINDHYACHAL.FREQ,23:48:36.400,49.71088,232.5828,235.4314,234.2066,232582.8,235431.4,234206.6,,-0.00417,-0.00307,-0.0051305,-0.0057295
VINDHYACHAL.FREQ,23:48:36.440,49.71096,232.5909,235.4239,234.2042,232590.9,235423.9,234204.2,,0.00405,0.00373,0,0.0072837
VINDHYACHAL.FREQ,23:48:36.480,49.71142,232.6106,235.4431,234.215,232610.6,235443.1,234215,,0.01153,-0.00260,-0.0096858,-0.0072837
